data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
5018585,356,IND48119,48119,15-Mar-19,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,NCT of Delhi,New Delhi,,Delhi-New Delhi,28.6357,77.2244,1,Hindustan Times,National,"On 15 March, over 300 children from different parts of the national capital New Delhi skipped school to protest climate change at Connaught Place's Central Park in New Delhi. [size= over 300 hundred]",0,1552995118,IND
5018586,356,IND48117,48117,15-Mar-19,2019,1,Strategic developments,Disrupted weapons use,Unidentified Armed Group (India),,3,Police Forces of India (2014-),,1,13,Southern Asia,India,Bihar,Aurangabad,Aurangabad,Aurangabad,24.745,84.3788,2,South Asia Terrorism Portal,Other,"On 15 March, security forces recovered 375 kilograms gelatine and 1,000 detonators were recovered from a vehicle in Aurangabad district (Bihar).",0,1552995118,IND
5018587,356,IND48123,48123,15-Mar-19,2019,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,Southern Asia,India,Punjab,Muktsar,Muktsar,Muktsar,30.4742,74.5166,1,Chandigarh Tribune,Subnational,"On 15 March, protestors from various gatka (martial arts) associations held a protest against private firms which has patented the traditional Sikh martial arts form in Amritsar city (Punjab). [size=no report]",0,1552995118,IND
5018590,356,IND48124,48124,15-Mar-19,2019,1,Protests,Peaceful protest,Protesters (India),ABVP: Akhil Bharatiya Vidyarthi Parishad; Students (India),6,,,0,60,Southern Asia,India,Jammu and Kashmir,Jammu,Jammu,Jammu,32.7357,74.8691,1,State Times (India),Subnational,"On 15 Mar, the ABVP staged an anti-China protest at Jammu University in Jammu city (J&K), in response to China's decision to veto a move in the UNSC to designate JeM leader Azhar Masood as a 'terrorist'. Protesters advocated for a boycott of Chinese goods. [size=no report]",0,1552995118,IND
5018591,356,IND48125,48125,15-Mar-19,2019,1,Protests,Peaceful protest,Protesters (India),APHC: All Parties Hurriyat Conference; JRL: Joint Resistance Leadership,6,,,0,60,Southern Asia,India,Jammu and Kashmir,Srinagar,Srinagar North,Srinagar,34.0857,74.8056,1,Kashmir Monitor,National,"On 15 Mar, the Hurriyat Conference (G) staged a protest at Hyderpora in Srinagar city (J&K) against the arrest and harassment of separatist leaders, as well as the banning of Jamaat-I-Islami. The protest was held on the call of the JRL. [size=large]",0,1552995118,IND
5018592,356,IND48126,48126,15-Mar-19,2019,1,Protests,Peaceful protest,Protesters (India),APHC: All Parties Hurriyat Conference; JRL: Joint Resistance Leadership,6,,,0,60,Southern Asia,India,Jammu and Kashmir,Budgam,Budgam,Budgam,34.0152,74.7207,1,Kashmir Monitor,Subnational,"On 15 Mar, the Hurriyat Conference (G) staged a protest at Budgam district town (J&K) against the arrest and harassment of separatist leaders, as well as the banning of Jamaat-I-Islami. The protest was held on the call of the JRL. [size=no report]",0,1552995118,IND
5018593,356,IND48127,48127,15-Mar-19,2019,1,Protests,Peaceful protest,Protesters (India),CITU: Centre of Indian Trade Unions; Labour Group (India),6,,,0,60,Southern Asia,India,Jammu and Kashmir,Srinagar,Srinagar North,Srinagar,34.0857,74.8056,1,Kashmir Observer,National,"On 15 Mar, anganwari workers and helpers associated with the CITU staged a protest at Pratap Park in Srinagar city (J&K), demanding an increase in their honorariums. [size=no report]",0,1552995118,IND
5018594,356,IND48128,48128,15-Mar-19,2019,1,Protests,Peaceful protest,Protesters (India),JKLF: Jammu and Kashmir Liberation Front; JRL: Joint Resistance Leadership,6,,,0,60,Southern Asia,India,Jammu and Kashmir,Srinagar,Srinagar North,Srinagar,34.0857,74.8056,1,Kashmir News Service,National,"On 15 Mar, the JKLF staged a protest at Abi-Guzar Lal-Chowk in Srinagar city (J&K) against the arrest and harassment of separatist leaders, as well as the banning of Jamaat-I-Islami. The protest was held on the call of the JRL. Protesters also protested against the attack on Muslims in New Zealand. [size=hundreds]",0,1552995118,IND
5018595,356,IND48133,48133,15-Mar-19,2019,1,Protests,Peaceful protest,Protesters (India),JWAM: Jammu West Assembly Movement,6,,,0,60,Southern Asia,India,Jammu and Kashmir,Jammu,Jammu,Jammu,32.7357,74.8691,1,Daily Excelsior,Subnational,"On 15 Mar, JWAM staged an anti-China and anti-Pakistan protest in Jammu city (J&K), decrying their alleged protection of JeM leader Azhar Masood. Protesters burnt effigies of Xi Jinping and Imran Khan. [size=no report]",0,1552995118,IND
5018596,356,IND48129,48129,15-Mar-19,2019,1,Protests,Peaceful protest,Protesters (India),Labour Group (India); JRL: Joint Resistance Leadership,6,,,0,60,Southern Asia,India,Jammu and Kashmir,Srinagar,Srinagar North,Srinagar,34.0857,74.8056,1,Kashmir Images,National,"On 15 Mar, various trade bodies staged a sit-in protest at Lal Chowk in Srinagar city (J&K) against the summoning of Hurriyat (M) chairman Mirwaiz Umar Farooq to New Delhi by the NIA and an apparent crackdown on religious leaders. The protest was held on the call of the JRL. [size=no report]",0,1552995118,IND
5018597,356,IND48130,48130,15-Mar-19,2019,1,Battles,Armed clash,Military Forces of India (2014-),Police Forces of India (2014-) Border Security Force,1,Military Forces of Pakistan (2018-),,8,18,Southern Asia,India,Jammu and Kashmir,Rajouri,Naushera,Kalal,33.3418,74.3889,2,Kashmir Images,Subnational,"On 15 Mar, an Indian army porter was injured when Pakistani forces fired shots at Indian military targets along the LoC in the Kalal sector area (Rajouri, J&K).",0,1552995118,IND
5018598,356,IND48131,48131,15-Mar-19,2019,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,Southern Asia,India,Jammu and Kashmir,Srinagar,Srinagar North,Srinagar,34.0857,74.8056,1,Kashmir Monitor,National,"On 15 Mar, locals from Karnah tehsil staged a protest at the Press Enclave in Srinagar city (J&K), demanding the construction of a tunnel at Sadhna Top. [size=scores]",0,1552995118,IND
5018599,356,IND48132,48132,15-Mar-19,2019,1,Protests,Peaceful protest,Protesters (India),,6,,,0,60,Southern Asia,India,Jammu and Kashmir,Ramban,Banihal,Banihal,33.4369,75.1937,1,Daily Excelsior,Subnational,"On 15 Mar, residents of Tachi, Amkote, Zenhal and Kaskoot villages staged a protest outside the tehsil office in Banihal town (J&K), over interrupted power supply to their villages. They also blocked the Jammu-Srinagar highway. [size=large]",0,1552995118,IND
5018630,356,IND48097,48097,14-Mar-19,2019,1,Riots,Mob violence,Rioters (India),BJP: Bharatiya Janata Party,5,Civilians (India),CPI(M): Communist Party of India (Marxist),7,57,Southern Asia,India,Tripura,West Tripura,Agartala,Dukli,23.7955,91.2822,1,Tripura Infoway,Subnational,"On March 14, BJP supporters attacked CPI-M members when they were conducting a party meeting, in Dukli village in Amtali area (West Tripura, Tripura). They also attacked police officials. [size=no report]",0,1552995118,IND
5018631,356,IND48093,48093,14-Mar-19,2019,1,Protests,Peaceful protest,Protesters (India),CITU: Centre of Indian Trade Unions; Labour Group (India),6,,,0,60,Southern Asia,India,Assam,Kamrup Metropolitan,Guwahati,Guwahati,26.1892,91.7722,1,Sentinel (India),Subnational,"On March 14, members of the Construction Labourers' Union, with the support of the CITU, staged a dharna in Guwahati city (Kamrup Metropolitan, Assam), to press for several demands, including medical assistance facility and granting of labour allowance. [size=no report]",0,1552995118,IND
5018632,356,IND48094,48094,14-Mar-19,2019,1,Protests,Peaceful protest,Protesters (India),CITU: Centre of Indian Trade Unions; Labour Group (India),6,,,0,60,Southern Asia,India,Assam,Kamrup,Rangia,Rangia,26.4373,91.6197,1,Assam Tribune,Subnational,"On March 14, members of the Construction Labourers' Union, with the support of the CITU, staged a dharna in Rangia city (Kamrup, Assam), to press for several demands, including medical assistance facility and granting of labour allowance. [size=no report]",0,1552995118,IND
5018633,356,IND48095,48095,14-Mar-19,2019,1,Riots,Mob violence,Rioters (India),TMC: Trinamool Congress Party,5,Civilians (India),BJP: Bharatiya Janata Party,7,57,Southern Asia,India,West Bengal,Purba Bardhaman,Khandaghosh,Khandaghosh,23.2081,87.6941,1,India Blooms News Service,National,"On March 14, BJP party workers were attacked by suspected TMC members at Khondaghosh city (Purba Bardhaman, West Bengal). There have been episodes of violence in the state before the Lok Sabha elections, to be held from April 11 to May 19. [size=no report]",0,1552995118,IND
5018634,356,IND48096,48096,14-Mar-19,2019,1,Riots,Mob violence,Rioters (India),,5,Police Forces of India (2014-) Border Security Force,,1,15,Southern Asia,India,Tripura,Sepahijala,Boxanagar,Putia,23.6586,91.2086,1,Sentinel (India),National,"On March 14, at least 24 persons were injured when Border Security Force personnel resorted to a lathicharge on locals who clashed with them, while trying to protect cattle smugglers, in Putia village under Boxnagar Police station (Sipahijala, Tripura). Two BSF jawans also sustained injuries. [size=at least 24]",0,1552995118,IND
5018640,356,IND48075,48075,14-Mar-19,2019,1,Protests,Peaceful protest,Protesters (India),AITUC: All India Trade Union Congress; Labour Group (India),6,,,0,60,Southern Asia,India,Tamil Nadu,Vellore,Vellore,Vellore,12.9184,79.1325,1,The Hindu,National,"On 14 Mar, in Vellore (Vellore, TN), the All India Trade Union Congress Working Women Forum staged a protest at Anna Arangam demanding action against the perpetrators of the Pollachi sexual abuse case and supporting the role played by the media in bringing the case to light. [size=300]",0,1552995118,IND
5018641,356,IND48067,48067,14-Mar-19,2019,1,Riots,Violent demonstration,Rioters (India),AIYF: All India Youth Federation,5,,,0,50,Southern Asia,India,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,11.0055,76.9661,1,The Hindu,National,"On 14 Mar, in Coimbatore (Coimbatore, TN), the AIYF staged a road blockade at the Gandhipuram bus stand condemning the Pollachi sexual abuse case. [size=no report]",0,1552995118,IND
5018642,356,IND48063,48063,14-Mar-19,2019,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,,,0,60,Southern Asia,India,Goa,North Goa,Panaji,Panaji,15.4957,73.8262,2,Indo-Asian News Service,National,"On 14 Mar, near Panaji (North Goa, Goa), mining dependents, including the Goa Mining People's Front (GMPF), staged a protest march accusing the government of inaction towards the resumption of mining in the area. [size=2000]",0,1552995118,IND
5018643,356,IND48072,48072,14-Mar-19,2019,1,Protests,Peaceful protest,Protesters (India),Lawyers (India),6,,,0,60,Southern Asia,India,Tamil Nadu,Madurai,Madurai,Madurai,9.9174,78.1196,2,Times of India,National,"On 14 Mar, in Madurai area (Madurai, TN), lawyers affiliated to the Madurai district court advocate association's women's wing staged a protest in front of the district court demanding a free and fair investigation without any favouritism in the Pollachi sexual abuse case probe. [size=no report]",0,1552995118,IND
5018644,356,IND48076,48076,14-Mar-19,2019,1,Protests,Peaceful protest,Protesters (India),Lawyers (India),6,,,0,60,Southern Asia,India,Tamil Nadu,Vellore,Vellore,Vellore,12.9184,79.1325,2,The Hindu,National,"On 14 Mar, in Vellore area (Vellore, TN), advocates practising in the Combined Courts, led by the president of Women Advocates Association, boycotted the courts and staged a protest in front of their offices demanding a detailed probe and death sentence against the perpetrators of the Pollachi sexual abuse case. [size=no report]",0,1552995118,IND
5018645,356,IND48066,48066,14-Mar-19,2019,1,Protests,Peaceful protest,Protesters (India),NTK: Naam Tamilar Katchi,6,,,0,60,Southern Asia,India,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,11.0055,76.9661,2,Times of India,National,"On 14 Mar, in Coimbatore district (TN), members of the NTK staged a protest in front of the Red Cross building demanding justice and action against the perpetrators of the Pollachi sexual abuse case. [size=no report]",0,1552995118,IND
5018646,356,IND48061,48061,14-Mar-19,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Tamil Nadu,Coimbatore,Coimbatore,Vadavalli,10.88,77.1539,1,Times of India,National,"On 14 Mar, in Vadavalli in Coimbatore tehsil (Coimbatore, TN), students of the Government Law College staged a protest in front of the campus demanding action against the perpetrators in the Pollachi sexual abuse case. [size=no report]",0,1552995118,IND
5018647,356,IND48065,48065,14-Mar-19,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Tamil Nadu,Chennai,Chennai,Chennai,13.0878,80.2784,1,The Hindu,National,"On 14 Mar, in Chennai (Chennai, TN), medical students staged a protest at the Government Stanley Medical College and Hospital demanding action against the perpetrators of the Pollachi sexual abuse case. [size=no report]",0,1552995118,IND
5018648,356,IND48068,48068,14-Mar-19,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Tamil Nadu,Coimbatore,Coimbatore,Coimbatore,11.0055,76.9661,2,The Hindu,National,"On 14 Mar, in Coimbatore area (Coimbatore, TN), students and women's organizations staged a protest demanding action against the perpetrators of the Pollachi sexual abuse case. [size=no report]",0,1552995118,IND
5018649,356,IND48069,48069,14-Mar-19,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Tamil Nadu,Coimbatore,Pollachi,Pollachi,10.6582,77.0085,2,Deccan Herald; The Hindu,National,"On 14 Mar, in Pollachi tehsil (Coimbatore, TN), political parties, college students, and women's organisations staged protests demanding action against the perpetrators of the Pollachi sexual abuse case. [size=no report]",0,1552995118,IND
5018650,356,IND48070,48070,14-Mar-19,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Tamil Nadu,Erode,Erode,Erode,11.3428,77.7274,1,The Hindu,National,"On 14 Mar, in Erode city (Erode, TN), students of Chikkaiah Naicker College (CNC) staged a demonstration at Veerappanchatram demanding banning of pornography websites and action against the perpetrators of the Pollachi sexual abuse case. [size=100]",0,1552995118,IND
5018651,356,IND48071,48071,14-Mar-19,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Tamil Nadu,Madurai,Madurai,Madurai,9.9174,78.1196,1,The Hindu; Times of India,National,"On 14 Mar, in Madurai (Madurai, TN), students of the Madurai Medical College, Madurai Kamaraj University, and law college staged separate protest condemning the Pollachi sexual abuse case and demanding action against the perpetrators. [size=over 200]",0,1552995118,IND
5018652,356,IND48073,48073,14-Mar-19,2019,1,Protests,Peaceful protest,Protesters (India),Students (India),6,,,0,60,Southern Asia,India,Tamil Nadu,Tiruppur,Udumalaipettai,Udumalaipettai,10.587,77.2444,2,Deccan Chronicle; Times of India,National,"On 14 Mar, near Udumalaipettai (Tiruppur, TN), students of Sri GVG Visalakshi College for Women and Udumalpet Arts College staged protests separately demanding action against the perpetrators of the Pollachi sexual abuse case. Police personnel were deployed at the campuses to stop entry of any students into the college. [size=no report]",0,1552995118,IND
